trade_code,lane_code,vessel_code,voyage_number,direction,vessel_capacity,reefer_capacity
EAT,JK1,CNFT,0239,E,900,90
EAT,JK1,CNFT,0239,W,900,90
EAT,JK1,CNFT,0240,E,900,90
EAT,JK1,CNFT,0240,W,900,90
EAT,JK1,CNFT,0241,E,900,90
EAT,JK1,CNFT,0241,W,900,90
EAT,JK1,CNFT,0242,E,900,90
EAT,JK1,CNFT,0242,W,900,90
EAT,JK1,CNFT,0243,E,900,90
EAT,JK1,CNFT,0243,W,900,90
EAT,JK1,CNFT,0244,E,900,90
EAT,JK1,CNFT,0244,W,900,90
EAT,JK1,CNFT,0245,E,900,90
EAT,JK1,CNFT,0245,W,900,90
EAT,JK1,CNFT,0246,E,900,90
EAT,JK1,CNFT,0246,W,900,90
EAT,JK1,EFUT,0243,E,900,90
EAT,JK1,EFUT,0243,W,900,90
EAT,JK1,EFUT,0244,E,900,90
EAT,JK1,EFUT,0244,W,900,90
EAT,JK1,EFUT,0245,E,900,90
EAT,JK1,EFUT,0245,W,900,90
EAT,JK1,EFUT,0246,E,900,90
EAT,JK1,EFUT,0246,W,900,90
EAT,JK1,EFUT,0247,E,900,90
EAT,JK1,EFUT,0247,W,900,90
EAT,JK1,EFUT,0248,E,900,90
EAT,JK1,EFUT,0248,W,900,90
EAT,JK1,EFUT,0249,E,900,90
EAT,JK1,EFUT,0249,W,900,90
EAT,JK1,EFUT,0250,E,900,90
EAT,JK1,EFUT,0250,W,900,90
EAT,JK1,EFUT,0251,E,900,90
EAT,JK1,EFUT,0251,W,900,90
EAT,JK1,EFUT,0252,E,900,90
EAT,JK1,EFUT,0252,W,900,90
EAT,JK1,EFUT,0253,E,900,90
EAT,JK1,EFUT,0253,W,900,90
EAT,JK1,EFUT,0254,E,900,90
EAT,JK1,EFUT,0254,W,900,90
EAT,JK1,EFUT,0255,E,900,90
EAT,JK1,EFUT,0255,W,900,90
EAT,JK1,EFUT,0256,E,900,90
EAT,JK1,EFUT,0256,W,900,90
EAT,JK1,EFUT,0257,E,900,90
EAT,JK1,EFUT,0257,W,900,90
EAT,JK1,EFUT,0258,E,900,90
EAT,JK1,EFUT,0258,W,900,90
EAT,JK1,EFUT,0259,E,900,90
EAT,JK1,EFUT,0259,W,900,90
EAT,JK1,EFUT,0260,E,900,90
EAT,JK1,EFUT,0260,W,900,90
EAT,JK1,EFUT,0261,E,900,90
EAT,JK1,EFUT,0261,W,900,90
EAT,JK1,EFUT,0262,E,900,90
EAT,JK1,EFUT,0262,W,900,90
EAT,JK1,EFUT,0263,E,900,90
EAT,JK1,EFUT,0263,W,900,90
EAT,JK1,EFUT,0264,E,900,90
EAT,JK1,EFUT,0264,W,900,90
EAT,JK1,EFUT,0265,E,900,90
EAT,JK1,EFUT,0265,W,900,90
EAT,JK1,EFUT,0266,E,900,90
EAT,JK1,EFUT,0266,W,900,90
EAT,JK1,EFUT,0267,E,900,90
EAT,JK1,EFUT,0267,W,900,90
EAT,JK1,GEAT,0044,E,900,90
EAT,JK1,GEAT,0044,W,900,90
EAT,JK1,STYT,0236,E,900,90
EAT,JK1,STYT,0236,W,900,90
EAT,JK1,STYT,0239,E,900,90
EAT,JK1,STYT,0239,W,900,90
EAT,JK1,STYT,0240,E,900,90
EAT,JK1,STYT,0240,W,900,90
EAT,JK1,STYT,0241,E,900,90
EAT,JK1,STYT,0241,W,900,90
EAT,JK1,STYT,0242,E,900,90
EAT,JK1,STYT,0242,W,900,90
EAT,JK1,STYT,0244,E,900,90
EAT,JK1,STYT,0244,W,900,90
EAT,JK1,STYT,0245,E,900,90
EAT,JK1,STYT,0245,W,900,90
EAT,JK1,STYT,0246,E,900,90
EAT,JK1,STYT,0246,W,900,90
EAT,JK1,STYT,0247,E,900,90
EAT,JK1,STYT,0247,W,900,90
EAT,JK1,STYT,0248,E,900,90
EAT,JK1,STYT,0248,W,900,90
EAT,JK1,STYT,0249,E,900,90
EAT,JK1,STYT,0249,W,900,90
EAT,JK1,STYT,0250,E,900,90
EAT,JK1,STYT,0250,W,900,90
EAT,JK1,STYT,0251,E,900,90
EAT,JK1,STYT,0251,W,900,90
EAT,JK1,STYT,0252,E,900,90
EAT,JK1,STYT,0252,W,900,90
EAT,JK1,STYT,0253,E,900,90
EAT,JK1,STYT,0253,W,900,90
EAT,JK1,STYT,0254,E,900,90
EAT,JK1,STYT,0254,W,900,90
EAT,JK1,STYT,0255,E,900,90
EAT,JK1,STYT,0255,W,900,90
EAT,JK1,STYT,0256,E,900,90
EAT,JK1,STYT,0256,W,900,90
EAT,JK1,STYT,0257,E,900,90
EAT,JK1,STYT,0257,W,900,90
EAT,JK1,STYT,0258,E,900,90
EAT,JK1,STYT,0258,W,900,90
EAT,JK1,STYT,0259,E,900,90
EAT,JK1,STYT,0259,W,900,90
EAT,JK2,ASDT,0059,W,25,10
EAT,JK2,ICLT,0143,W,25,10
EAT,JK2,ICLT,0144,E,25,10
EAT,JK2,ICLT,0144,W,25,10
EAT,JK2,ICLT,0145,E,25,10
EAT,JK2,ICLT,0145,W,25,10
EAT,JK2,ICLT,0146,E,25,10
EAT,JK2,ICLT,0146,W,25,10
EAT,JK2,ICLT,0147,E,25,10
EAT,JK2,ICLT,0147,W,25,10
EAT,JK2,ICLT,0148,E,25,10
EAT,JK2,ICLT,0148,W,25,10
EAT,JK2,ICLT,0149,E,25,10
EAT,JK2,ICLT,0149,W,25,10
EAT,JK2,ICLT,0150,E,25,10
EAT,JK2,ICLT,0150,W,25,10
EAT,JK2,ICLT,0151,E,25,10
EAT,JK2,ICLT,0151,W,25,10
EAT,JK2,ICLT,0153,E,25,10
EAT,JK2,ICLT,0153,W,25,10
EAT,JK2,ICLT,0154,E,25,10
EAT,JK2,ICLT,0154,W,25,10
EAT,JK2,ICLT,0155,E,25,10
EAT,JK2,ICLT,0155,W,25,10
EAT,JK2,ICLT,0156,E,25,10
EAT,JK2,ICLT,0156,W,25,10
EAT,JK2,ICLT,0157,E,25,10
EAT,JK2,ICLT,0157,W,25,10
EAT,JK2,ICLT,0158,E,25,10
EAT,JK2,ICLT,0158,W,25,10
EAT,JK2,ICLT,0159,E,25,10
EAT,JK2,ICLT,0159,W,25,10
EAT,JK2,ICLT,0160,E,25,10
EAT,JK2,ICLT,0160,W,25,10
EAT,JK2,ICLT,0161,E,25,10
EAT,JK2,ICLT,0161,W,25,10
EAT,JK2,ICLT,0162,E,25,10
EAT,JK2,ICLT,0162,W,25,10
EAT,JK2,ICLT,0163,E,25,10
EAT,JK2,ICLT,0163,W,25,10
EAT,JK2,ICLT,0164,E,25,10
EAT,JK2,ICLT,0164,W,25,10
EAT,JK2,ICLT,0165,E,25,10
EAT,JK2,ICLT,0165,W,25,10
EAT,JK2,ICLT,0166,E,25,10
EAT,JK2,ICLT,0166,W,25,10
EAT,JK2,ICLT,0167,E,25,10
EAT,JK2,ICLT,0167,W,25,10
EAT,JK2,ICLT,0168,E,25,10
EAT,JK2,ICLT,0168,W,25,10
EAT,JK2,ICLT,0169,E,25,10
EAT,JK2,ICLT,0169,W,25,10
EAT,JK2,ICLT,0170,E,25,10
EAT,JK2,ICLT,0170,W,25,10
EAT,JK2,ICLT,0171,E,25,10
EAT,JK2,ICLT,0171,W,25,10
EAT,JK2,ICLT,0172,E,25,10
EAT,JK2,ICLT,0172,W,25,10
EAT,JK2,ICLT,0173,E,25,10
EAT,JK2,ICLT,0173,W,25,10
EAT,JK2,ICLT,0174,E,25,10
EAT,JK2,ICLT,0174,W,25,10
EAT,JK2,ICLT,0175,E,25,10
EAT,JK2,ICLT,0175,W,25,10
EAT,JK2,ICLT,0176,E,25,10
EAT,JK2,ICLT,0176,W,25,10
EAT,JK2,ICLT,0177,E,25,10
EAT,JK2,ICLT,0177,W,25,10
EAT,JK2,ICLT,0178,E,25,10
EAT,JK2,ICLT,0178,W,25,10
EAT,JK2,ICLT,0179,E,25,10
EAT,JK2,ICLT,0179,W,25,10
EAT,JK2,ICLT,0180,E,25,10
EAT,JK2,ICLT,0180,W,25,10
EAT,JK2,ICLT,0181,E,25,10
EAT,JK2,ICLT,0181,W,25,10
EAT,JK2,ICLT,0182,E,25,10
EAT,JK2,ICLT,0182,W,25,10
EAT,JK2,ICLT,0183,E,25,10
EAT,JK2,ICLT,0183,W,25,10
EAT,JK2,ICLT,0184,E,25,10
EAT,JK2,ICLT,0184,W,25,10
EAT,JK2,ICLT,0185,E,25,10
EAT,JK2,ICLT,0185,W,25,10
EAT,JK2,ICLT,0186,E,25,10
EAT,JK2,ICLT,0186,W,25,10
EAT,JK2,ICLT,0187,E,25,10
EAT,JK2,ICLT,0187,W,25,10
EAT,JK2,ICLT,0188,E,25,10
EAT,JK2,ICLT,0188,W,25,10
EAT,JK2,ICLT,0189,E,25,10
EAT,JK2,ICLT,0189,W,25,10
EAT,JK2,ICLT,0190,E,25,10
EAT,JK2,ICLT,0190,W,25,10
EAT,JK2,ICLT,0191,E,25,10
EAT,JK2,ICLT,0191,W,25,10
EAT,JK2,ICLT,0192,E,25,10
EAT,JK2,ICLT,0192,W,25,10
EAT,JK2,ICLT,0193,E,25,10
EAT,JK2,ICLT,0193,W,25,10
EAT,JK2,ICLT,0194,E,25,10
EAT,JK2,ICLT,0194,W,25,10
EAT,JK2,ICLT,0195,E,25,10
EAT,JK2,ICLT,0195,W,25,10
EAT,JK2,ICLT,0196,E,25,10
EAT,JK2,ICLT,0196,W,25,10
EAT,JK2,ICLT,0197,E,25,10
EAT,JK2,ICLT,0197,W,25,10
EAT,JK2,ICLT,0198,E,25,10
EAT,JK2,ICLT,0198,W,25,10
EAT,JK2,ICLT,0199,E,25,10
EAT,JK2,ICLT,0199,W,25,10
EAT,JK2,ICLT,0200,E,25,10
EAT,JK2,ICLT,0200,W,25,10
EAT,JK2,ICLT,0201,E,25,10
EAT,JK2,ICLT,0201,W,25,10
EAT,JK2,ICLT,0202,E,25,10
EAT,JK2,ICLT,0202,W,25,10
EAT,JK2,ICLT,0203,E,25,10
EAT,JK2,ICLT,0203,W,25,10
EAT,JK2,ICLT,0204,E,25,10
EAT,JK2,ICLT,0204,W,25,10
EAT,JK2,ICLT,0205,E,25,10
EAT,JK2,ICLT,0205,W,25,10
EAT,JK2,ICLT,0206,E,25,10
EAT,JK2,ICLT,0206,W,25,10
EAT,JK2,ICLT,0207,E,25,10
EAT,JK2,ICLT,0207,W,25,10
EAT,JK2,ICLT,0208,E,25,10
EAT,JK2,ICLT,0208,W,25,10
EAT,JK2,ICLT,0209,E,25,10
EAT,JK2,ICLT,0209,W,25,10
EAT,JK2,ICLT,0210,E,25,10
EAT,JK2,ICLT,0210,W,25,10
EAT,JK2,ICLT,0211,E,25,10
EAT,JK2,ICLT,0211,W,25,10
EAT,JK2,ICLT,0212,E,25,10
EAT,JK2,ICLT,0212,W,25,10
EAT,JK2,ICLT,0213,E,25,10
EAT,JK2,ICLT,0213,W,25,10
EAT,JK2,STYT,0175,E,25,10
EAT,JK2,STYT,0175,W,25,10
EAT,JPH,CDJT,0140,N,2200,300
EAT,JPH,CDJT,0141,N,2200,300
EAT,JPH,CDJT,0141,S,2200,300
EAT,JPH,CDJT,0142,N,2200,300
EAT,JPH,CDJT,0142,S,2200,300
EAT,JPH,CDJT,0143,N,2200,300
EAT,JPH,CDJT,0143,S,2200,300
EAT,JPH,CDJT,0144,N,2200,300
EAT,JPH,CDJT,0144,S,2200,300
EAT,JPH,DIAT,0338,N,2200,300
EAT,JPH,DIAT,0339,N,2200,300
EAT,JPH,DIAT,0339,S,2200,300
EAT,JPH,DIAT,0340,N,2200,300
EAT,JPH,DIAT,0340,S,2200,300
EAT,JPH,DIAT,0341,N,2200,300
EAT,JPH,DIAT,0341,S,2200,300
EAT,JPH,DIAT,0342,N,2200,300
EAT,JPH,DIAT,0343,S,2200,300
EAT,JPH,GCLT,0127,N,1950,240
EAT,JPH,GCLT,0128,N,1950,240
EAT,JPH,GCLT,0128,S,1950,240
EAT,JPH,GCLT,0129,N,1950,240
EAT,JPH,GCLT,0129,S,1950,240
EAT,JPH,LSFT,0214,N,1950,240
EAT,JPH,LSFT,0215,N,1950,240
EAT,JPH,LSFT,0215,S,1950,240
EAT,JPH,LSFT,0216,N,1950,240
EAT,JPH,LSFT,0216,S,1950,240
EAT,JPH,LSFT,0217,N,1950,240
EAT,JPH,LSFT,0217,S,1950,240
EAT,JPH,LSFT,0218,N,1950,240
EAT,JPH,LSFT,0218,S,1950,240
EAT,JPH,LSFT,0219,N,1950,240
EAT,JPH,LSFT,0219,S,1950,240
EAT,JPH,LSFT,0220,N,1950,240
EAT,JPH,LSFT,0220,S,1950,240
EAT,JPH,LSFT,0221,N,1950,240
EAT,JPH,LSFT,0221,S,1950,240
EAT,JPH,LSFT,0222,N,1950,240
EAT,JPH,LSFT,0222,S,1950,240
EAT,JPH,LSFT,0223,N,1950,240
EAT,JPH,LSFT,0223,S,1950,240
EAT,JPH,LSFT,0224,N,1950,240
EAT,JPH,LSFT,0224,S,1950,240
EAT,JPH,LSFT,0225,N,1950,240
EAT,JPH,LSFT,0225,S,1950,240
EAT,JPH,LSFT,0226,N,1950,240
EAT,JPH,LSFT,0226,S,1950,240
EAT,JPH,LSFT,0227,N,1950,240
EAT,JPH,LSFT,0227,S,1950,240
EAT,JPH,LSFT,0228,N,1950,240
EAT,JPH,LSFT,0228,S,1950,240
EAT,JPH,LSFT,0229,N,1950,240
EAT,JPH,LSFT,0229,S,1950,240
EAT,JPH,LSFT,0230,N,1950,240
EAT,JPH,LSFT,0230,S,1950,240
EAT,JPH,LSFT,0231,N,1950,240
EAT,JPH,LSFT,0231,S,1950,240
EAT,JPH,LSFT,0232,N,1950,240
EAT,JPH,LSFT,0232,S,1950,240
EAT,JPH,LSFT,0233,N,1950,240
EAT,JPH,LSFT,0233,S,1950,240
EAT,JPH,LSFT,0234,N,1950,240
EAT,JPH,LSFT,0234,S,1950,240
EAT,JPH,LSFT,0235,N,1950,240
EAT,JPH,LSFT,0235,S,1950,240
EAT,JPH,LSFT,0236,N,1950,240
EAT,JPH,LSFT,0236,S,1950,240
EAT,JPH,LSFT,0237,N,1950,240
EAT,JPH,LSFT,0237,S,1950,240
EAT,JPH,NDLT,0163,N,2000,200
EAT,JPH,NDLT,0164,N,2000,200
EAT,JPH,NDLT,0164,S,2000,200
EAT,JPH,NDLT,0165,N,2000,200
EAT,JPH,NDLT,0165,S,2000,200
EAT,JPH,NDLT,0166,N,2000,200
EAT,JPH,NDLT,0166,S,2000,200
EAT,JPH,NDLT,0167,N,2000,200
EAT,JPH,NDLT,0167,S,2000,200
EAT,JPH,NDLT,0168,N,2000,200
EAT,JPH,NDLT,0168,S,2000,200
EAT,JPH,NDLT,0169,N,2000,200
EAT,JPH,NDLT,0169,S,2000,200
EAT,JPH,NDLT,0170,N,2000,200
EAT,JPH,NDLT,0170,S,2000,200
EAT,JPH,NDLT,0171,N,2000,200
EAT,JPH,NDLT,0171,S,2000,200
EAT,JPH,NDLT,0172,N,2000,200
EAT,JPH,NDLT,0172,S,2000,200
EAT,JPH,NDLT,0173,N,2000,200
EAT,JPH,NDLT,0173,S,2000,200
EAT,JPH,NDLT,0174,N,2000,200
EAT,JPH,NDLT,0174,S,2000,200
EAT,JPH,NDLT,0175,N,2000,200
EAT,JPH,NDLT,0175,S,2000,200
EAT,JPH,NDLT,0176,N,2000,200
EAT,JPH,NDLT,0176,S,2000,200
EAT,JPH,SZET,2132,N,1900,200
EAT,JPH,SZET,2132,S,1900,200
EAT,JPH,SZET,2133,N,1900,200
EAT,JPH,SZET,2133,S,1900,200
EAT,JPH,SZET,2134,N,1900,200
EAT,JPH,SZET,2134,S,1900,200
EAT,JPH,SZET,2135,N,1900,200
EAT,JPH,SZET,2135,S,1900,200
EAT,JPH,SZET,2136,N,1900,200
EAT,JPH,SZET,2136,S,1900,200
EAT,JPH,SZET,2137,N,1900,200
EAT,JPH,SZET,2137,S,1900,200
EAT,JPH,SZET,2138,N,1900,200
EAT,JPH,SZET,2138,S,1900,200
EAT,JPH,SZET,2139,N,1900,200
EAT,JPH,SZET,2139,S,1900,200
EAT,JPH,SZET,2140,N,1900,200
EAT,JPH,SZET,2140,S,1900,200
EAT,JPH,SZET,2141,N,1900,200
EAT,JPH,SZET,2141,S,1900,200
EAT,JPH,SZET,2142,N,1900,200
EAT,JPH,SZET,2142,S,1900,200
EAT,JPH,SZET,2143,N,1900,200
EAT,JPH,SZET,2143,S,1900,200
EAT,JPH,SZET,2144,N,1900,200
EAT,JPH,SZET,2144,S,1900,200
EAT,JPH,SZET,2145,N,1900,200
EAT,JPH,SZET,2145,S,1900,200
EAT,JPH,SZET,2146,N,1900,200
EAT,JPH,SZET,2146,S,1900,200
EAT,JPH,SZET,2147,N,1900,200
EAT,JPH,SZET,2147,S,1900,200
EAT,JPH,SZET,2148,N,1900,200
EAT,JPH,SZET,2148,S,1900,200
EAT,JPH,SZET,2149,N,1900,200
EAT,JPH,SZET,2149,S,1900,200
EAT,JPH,SZET,2150,N,1900,200
EAT,JPH,SZET,2150,S,1900,200
EAT,JPH,SZET,2151,N,1900,200
EAT,JPH,SZET,2151,S,1900,200
EAT,JPH,SZET,2152,N,1900,200
EAT,JPH,SZET,2152,S,1900,200
EAT,JPH,SZET,2153,N,1900,200
EAT,JPH,SZET,2153,S,1900,200
EAT,JPH,SZET,2154,N,1900,200
EAT,JPH,SZET,2154,S,1900,200
EAT,JPH,SZET,2155,N,1900,200
EAT,JPH,SZET,2155,S,1900,200
EAT,JPH,SZET,2156,N,1900,200
EAT,JPH,SZET,2156,S,1900,200
EAT,JPH,TDNT,0023,N,1000,100
EAT,JPH,TDNT,0023,S,1000,100
EAT,JPH,TDNT,0024,N,1000,100
EAT,JPH,TDNT,0024,S,1000,100
EAT,JPH,TDNT,0025,N,1000,100
EAT,JPH,TDNT,0025,S,1000,100
EAT,JPH,TDNT,0026,N,1000,100
EAT,JPH,TDNT,0026,S,1000,100
EAT,JPH,TDNT,0027,N,1000,100
EAT,JPH,TDNT,0027,S,1000,100
EAT,JPH,TDNT,0028,N,1000,100
EAT,JPH,TDNT,0028,S,1000,100
EAT,JPH,TDNT,0029,N,1000,100
EAT,JPH,TDNT,0029,S,1000,100
EAT,JPH,TDNT,0030,N,1000,100
EAT,JPH,TDNT,0030,S,1000,100
EAT,JPH,TDNT,0031,N,1000,100
EAT,JPH,TDNT,0031,S,1000,100
EAT,JPH,TDNT,0032,N,1000,100
EAT,JPH,TDNT,0032,S,1000,100
EAT,JPH,TDNT,0033,N,1000,100
EAT,JPH,TDNT,0033,S,1000,100
EAT,JPH,TDNT,0034,N,1000,100
EAT,JPH,TDNT,0034,S,1000,100
EAT,JPH,WQTT,0004,N,1900,200
EAT,JPH,WQTT,0005,N,1900,200
EAT,JPH,WQTT,0005,S,1900,200
EAT,JPH,WQTT,0006,N,1900,0
EAT,JPH,WQTT,0006,S,1900,0
EAT,JPH,WQTT,0007,S,1900,0
EAT,JSM,AHHT,0167,N,3800,450
EAT,JSM,AHHT,0167,S,3800,450
EAT,JSM,AHHT,0168,N,3800,450
EAT,JSM,AHHT,0168,S,3800,450
EAT,JSM,AHHT,0169,N,3800,450
EAT,JSM,AHHT,0169,S,3800,450
EAT,JSM,AHHT,0170,N,3800,450
EAT,JSM,AHHT,0170,S,3800,450
EAT,JSM,AHHT,0171,N,3800,450
EAT,JSM,AHHT,0171,S,3800,450
EAT,JSM,AHHT,0172,N,3800,450
EAT,JSM,AHHT,0172,S,3800,450
EAT,JSM,AHHT,0173,S,3800,450
EAT,JSM,APRT,0271,N,1000,100
EAT,JSM,APRT,0272,N,1000,100
EAT,JSM,APRT,0272,S,1000,100
EAT,JSM,APRT,0273,N,1000,100
EAT,JSM,APRT,0273,S,1000,100
EAT,JSM,APRT,0274,N,1000,100
EAT,JSM,APRT,0274,S,1000,100
EAT,JSM,APRT,0275,N,1000,100
EAT,JSM,APRT,0275,S,1000,100
EAT,JSM,APRT,0276,N,1000,100
EAT,JSM,APRT,0276,S,1000,100
EAT,JSM,APRT,0277,N,1000,100
EAT,JSM,APRT,0277,S,1000,100
EAT,JSM,APRT,0278,N,1000,100
EAT,JSM,APRT,0278,S,1000,100
EAT,JSM,APRT,0279,N,1000,100
EAT,JSM,APRT,0279,S,1000,100
EAT,JSM,APRT,0280,N,1000,100
EAT,JSM,APRT,0280,S,1000,100
EAT,JSM,APRT,0281,N,1000,100
EAT,JSM,APRT,0281,S,1000,100
EAT,JSM,AXBT,0077,N,1000,100
EAT,JSM,AXBT,0077,S,1000,100
EAT,JSM,AXBT,0078,N,1000,100
EAT,JSM,AXBT,0078,S,1000,100
EAT,JSM,BHHT,0004,N,1000,100
EAT,JSM,BHHT,0005,N,1000,100
EAT,JSM,BHHT,0005,S,1000,100
EAT,JSM,BHHT,0006,N,1000,100
EAT,JSM,BHHT,0006,S,1000,100
EAT,JSM,BHHT,0007,N,1000,100
EAT,JSM,BHHT,0007,S,1000,100
EAT,JSM,BHHT,0008,N,1000,100
EAT,JSM,BHHT,0008,S,1000,100
EAT,JSM,BHHT,0009,N,1000,100
EAT,JSM,BHHT,0009,S,1000,100
EAT,JSM,BHHT,0010,N,1000,100
EAT,JSM,BHHT,0010,S,1000,100
EAT,JSM,BSKT,0001,N,1000,100
EAT,JSM,BSKT,0002,N,1000,100
EAT,JSM,BSKT,0002,S,1000,100
EAT,JSM,BSKT,0003,N,1000,100
EAT,JSM,BSKT,0003,S,1000,100
EAT,JSM,BSKT,0004,N,1000,100
EAT,JSM,BSKT,0004,S,1000,100
EAT,JSM,BSKT,0005,N,1000,100
EAT,JSM,BSKT,0005,S,1000,100
EAT,JSM,BSKT,0006,N,1000,100
EAT,JSM,BSKT,0006,S,1000,100
EAT,JSM,BSKT,0007,N,1000,100
EAT,JSM,BSKT,0007,S,1000,100
EAT,JSM,BSKT,0008,N,1000,100
EAT,JSM,BSKT,0008,S,1000,100
EAT,JSM,BSKT,0009,N,1000,100
EAT,JSM,BSKT,0009,S,1000,100
EAT,JSM,BSKT,0010,N,1000,100
EAT,JSM,BSKT,0010,S,1000,100
EAT,JSM,BSKT,0011,N,1000,100
EAT,JSM,BSKT,0011,S,1000,100
EAT,JSM,BSKT,0012,N,1000,100
EAT,JSM,BSKT,0012,S,1000,100
EAT,JSM,BSKT,0013,N,1000,100
EAT,JSM,BSKT,0013,S,1000,100
EAT,JSM,BSKT,0014,N,1000,100
EAT,JSM,BSKT,0014,S,1000,100
EAT,JSM,BSKT,0015,N,1000,100
EAT,JSM,BSKT,0015,S,1000,100
EAT,JSM,BSKT,0016,N,1000,100
EAT,JSM,BSKT,0016,S,1000,100
EAT,JSM,DIAT,0343,N,1000,100
EAT,JSM,DIAT,0344,N,1000,100
EAT,JSM,DIAT,0344,S,1000,100
EAT,JSM,DIAT,0345,N,1000,100
EAT,JSM,DIAT,0345,S,1000,100
EAT,JSM,DIAT,0346,N,1000,100
EAT,JSM,DIAT,0346,S,1000,100
EAT,JSM,DIAT,0347,N,1000,100
EAT,JSM,DIAT,0347,S,1000,100
EAT,JSM,DIAT,0348,N,1000,100
EAT,JSM,DIAT,0348,S,1000,100
EAT,JSM,DIAT,0349,N,1000,100
EAT,JSM,DIAT,0349,S,1000,100
EAT,JSM,DIAT,0350,N,1000,100
EAT,JSM,DIAT,0350,S,1000,100
EAT,JSM,DIAT,0351,N,1000,100
EAT,JSM,DIAT,0351,S,1000,100
EAT,JSM,DIAT,0352,N,1000,100
EAT,JSM,DIAT,0352,S,1000,100
EAT,JSM,DIAT,0353,N,1000,100
EAT,JSM,DIAT,0353,S,1000,100
EAT,JSM,DIAT,0354,N,1000,100
EAT,JSM,DIAT,0354,S,1000,100
EAT,JSM,DIAT,0355,N,1000,100
EAT,JSM,DIAT,0355,S,1000,100
EAT,JSM,DIAT,0356,N,1000,100
EAT,JSM,DIAT,0356,S,1000,100
EAT,JSM,DIAT,0357,N,1000,100
EAT,JSM,DIAT,0357,S,1000,100
EAT,JSM,DIAT,0358,N,1000,100
EAT,JSM,DIAT,0358,S,1000,100
EAT,JSM,LOVT,0025,N,2800,12
EAT,JSM,LOVT,0025,S,2800,12
EAT,JSM,LOVT,0026,N,2800,12
EAT,JSM,LOVT,0026,S,2800,12
EAT,JSM,NGOT,0011,N,1000,100
EAT,JSM,NGOT,0012,N,1000,100
EAT,JSM,NGOT,0012,S,1000,100
EAT,JSM,NGOT,0013,N,1000,100
EAT,JSM,NGOT,0013,S,1000,100
EAT,JSM,NGOT,0014,N,1000,100
EAT,JSM,NGOT,0014,S,1000,100
EAT,JSM,NGOT,0015,S,1000,100
EAT,JSM,TDNT,0018,N,1000,100
EAT,JSM,TDNT,0019,N,1000,100
EAT,JSM,TDNT,0019,S,1000,100
EAT,JSM,WQTT,0007,N,1800,200
EAT,JSM,WQTT,0008,N,1800,200
EAT,JSM,WQTT,0008,S,1800,200
EAT,JSM,WQTT,0009,N,1800,200
EAT,JSM,WQTT,0009,S,1800,200
EAT,JSM,WQTT,0010,N,1000,100
EAT,JSM,WQTT,0010,S,1000,100
EAT,JSM,WQTT,0011,N,1000,100
EAT,JSM,WQTT,0011,S,1000,100
EAT,JSM,WQTT,0012,N,1000,100
EAT,JSM,WQTT,0012,S,1000,100
EAT,JSM,WQTT,0013,N,1000,100
EAT,JSM,WQTT,0013,S,1000,100
EAT,JSM,WQTT,0014,N,1000,100
EAT,JSM,WQTT,0014,S,1000,100
EAT,JSM,WQTT,0015,N,1000,100
EAT,JSM,WQTT,0015,S,1000,100
EAT,JSM,WQTT,0016,N,1000,100
EAT,JSM,WQTT,0016,S,1000,100
EAT,JSM,WQTT,0017,N,1000,100
EAT,JSM,WQTT,0017,S,1000,100
EAT,JSM,WQTT,0018,N,1000,100
EAT,JSM,WQTT,0018,S,1000,100
EAT,JSM,WQTT,0019,N,1000,100
EAT,JSM,WQTT,0019,S,1000,100
EAT,JSM,WQTT,0020,N,1000,100
EAT,JSM,WQTT,0020,S,1000,100
EAT,JSM,WQTT,0021,N,1000,100
EAT,JSM,WQTT,0021,S,1000,100
EAT,JSM,WQTT,0022,N,1000,100
EAT,JSM,WQTT,0022,S,1000,100
EAT,JSM,WQTT,0023,N,1000,100
EAT,JSM,WQTT,0023,S,1000,100
EAT,JSM,WQTT,0024,N,1000,100
EAT,JSM,WQTT,0024,S,1000,100
EAT,JSM,XCLT,0320,N,1000,100
EAT,JSM,XCLT,0320,S,1000,100
EAT,JSM,XCLT,0321,N,1000,100
EAT,JSM,XCLT,0321,S,1000,100
EAT,JSM,XCLT,0322,N,1000,100
EAT,JSM,XCLT,0322,S,1000,100
EAT,JSM,XCLT,0323,N,1000,100
EAT,JSM,XCLT,0323,S,1000,100
EAT,JSM,XCLT,0324,N,1000,100
EAT,JSM,XCLT,0324,S,1000,100
EAT,JSM,XCLT,0325,N,1000,100
EAT,JSM,XCLT,0325,S,1000,100
EAT,JSM,XCLT,0326,N,1000,100
EAT,JSM,XCLT,0326,S,1000,100
EAT,JSM,XCLT,0327,N,1000,100
EAT,JSM,XCLT,0327,S,1000,100
EAT,JSM,XLHT,2506,N,1000,100
EAT,JT1,APRT,0267,N,2200,200
EAT,JT1,APRT,0267,S,2200,200
EAT,JT1,APRT,0268,N,2200,200
EAT,JT1,APRT,0268,S,2200,200
EAT,JT1,APRT,0269,N,2200,200
EAT,JT1,APRT,0269,S,2200,200
EAT,JT1,APRT,0270,N,2200,200
EAT,JT1,APRT,0270,S,2200,200
EAT,JT1,APRT,0271,S,2200,200
EAT,JT1,AXQT,0044,N,2200,200
EAT,JT1,AXQT,0045,N,2200,200
EAT,JT1,AXQT,0045,S,2200,200
EAT,JT1,AXQT,0046,N,2200,200
EAT,JT1,AXQT,0046,S,2200,200
